split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
3,9,2,6,2,1.55765427,2.24537696,0.69371615,70
3,10,1,1,5,2.59218936,3.77684640,0.68633698,199
3,10,1,2,7,5.59218311,9.35563541,0.59773419,415
3,10,2,4,4,2.24850138,2.54075887,0.88497236,125
3,10,2,5,4,3.96714761,3.96714742,1.00000000,73
3,10,2,6,5,3.92088099,5.73574468,0.68358709,342
3,11,1,1,5,5.89418710,8.72959839,0.67519568,544
3,11,1,2,2,1.37638491,2.01972882,0.68147015,70
3,11,2,3,0,2.15545943,2.15545938,1.00000000,174
3,11,2,4,6,6.23771852,7.91232020,0.78835517,370
3,11,2,5,5,0.42066451,0.42066452,0.99999996,64
3,12,1,1,0,2.30793345,2.30793336,1.00000000,199
3,12,1,2,0,4.52992581,4.52992587,0.99999998,415
3,12,2,3,4,2.66439970,3.49525689,0.76229009,183
3,12,2,4,6,2.33925531,2.33925532,1.00000000,16
3,12,2,5,5,3.54740713,5.43297799,0.65293972,339
3,12,2,6,5,1.92985548,1.92985554,0.99999997,76
3,13,1,1,6,5.05851972,7.09228743,0.71324234,544
3,13,1,2,2,1.22819047,1.84669794,0.66507383,70
3,13,2,3,2,0.92270612,0.92270618,0.99999994,91
3,13,2,4,7,6.25555253,7.35234437,0.85082420,453
3,13,2,5,5,0.25809642,0.25809648,0.99999976,64
3,14,1,1,6,3.71251690,4.22135861,0.87946020,279
3,14,1,2,5,3.30596329,4.93737916,0.66957857,335
3,14,2,3,5,1.99533848,2.42700156,0.82214141,221
3,14,2,4,7,2.50009919,2.50009891,1.00000000,58
3,14,2,5,6,3.48286446,4.91547052,0.70855159,298
3,14,2,6,4,3.33271010,3.54131831,0.94109306,37
4,0,0,0,1,100.72631966,111.17284513,0.90603348,614
4,0,1,1,7,20.19668826,20.19668852,0.99999999,338
4,0,1,2,1,24.70038873,32.31274699,0.76441625,276
4,0,2,3,5,2.32879680,2.64389902,0.88081912,209
4,0,2,4,4,8.99402723,8.99402690,1.00000000,129
4,0,2,5,5,11.25239796,11.25239801,1.00000000,154
4,0,2,6,5,2.67524766,2.67524732,1.00000000,122
4,1,1,1,7,16.86276345,16.86276129,1.00000000,338
4,1,1,2,1,17.73844705,24.04813982,0.73762242,276
4,1,2,3,6,2.15727709,2.86279223,0.75355699,209
4,1,2,4,5,8.23348957,11.39026820,0.72285300,129
4,1,2,5,5,8.08219340,8.08219377,0.99999995,183
4,1,2,6,2,1.57643162,2.71460165,0.58072300,93
4,2,1,1,7,8.61301015,9.57048396,0.89995555,275
4,2,1,2,1,16.73084709,22.33308757,0.74915065,339
4,2,2,3,6,2.52529437,3.68894520,0.68455730,177
4,2,2,4,1,3.86030354,4.21645872,0.91553216,98
4,2,2,5,7,10.67072922,12.79130970,0.83421710,274
4,2,2,6,2,2.66201691,2.66201665,1.00000000,65
4,3,1,1,6,7.43389688,9.17742663,0.81001976,275
4,3,1,2,1,13.76308394,18.34045647,0.75042210,339
4,3,2,3,7,3.50279005,4.21101577,0.83181594,218
4,3,2,4,3,6.69874507,6.69874477,1.00000000,57
4,3,2,5,5,6.97594593,10.82513164,0.64442135,217
4,3,2,6,6,1.68634912,4.83339535,0.34889534,122
4,4,1,1,0,7.04165095,7.04165032,1.00000000,275
4,4,1,2,1,10.81800634,15.10593109,0.71614297,339
4,4,2,3,7,5.59121475,6.12404108,0.91299433,234
4,4,2,4,7,4.85987042,4.85987030,1.00000000,41
4,4,2,5,7,8.44368238,10.82851679,0.77976352,274
4,4,2,6,2,1.98049969,1.98049998,0.99999985,65
4,5,1,1,5,13.81248061,18.00369657,0.76720248,451
4,5,1,2,5,4.02476541,4.02476499,1.00000000,163
4,5,2,3,0,1.11336917,1.11336939,0.99999980,102
4,5,2,4,1,9.71212747,9.71212784,0.99999996,349
4,5,2,5,7,1.79640258,1.79640266,0.99999996,36
4,5,2,6,7,2.53467914,2.53467919,0.99999998,127
4,6,1,1,6,6.51700504,8.10140517,0.80442897,275
4,6,1,2,5,7.99167364,8.17681951,0.97735723,339
4,6,2,3,7,2.79840712,3.40736899,0.82128091,218
4,6,2,4,7,5.21686010,5.21686025,0.99999997,57
4,6,2,5,0,3.44753999,3.44754026,0.99999992,100
4,6,2,6,6,6.10135878,7.94028536,0.76840548,239
4,7,1,1,5,10.87303973,14.78573281,0.73537375,451
4,7,1,2,0,3.36697196,3.36697182,1.00000000,163
4,7,2,3,0,0.90032003,0.90031982,1.00000000,102
4,7,2,4,7,8.11825385,9.78785698,0.82942097,349
4,7,2,5,1,5.76966057,5.76966086,0.99999995,115
4,7,2,6,6,1.59705930,2.69724045,0.59210861,48
4,8,1,1,5,3.78812147,4.69067869,0.80758494,193
4,8,1,2,5,7.74690199,9.65192201,0.80262791,421
4,8,2,3,4,3.21063059,3.21063109,0.99999984,167
4,8,2,4,0,1.91113347,1.91113369,0.99999989,26
4,8,2,5,7,4.26630591,4.74226398,0.89963484,139
4,8,2,6,6,7.15884072,8.71256500,0.82166856,282
4,9,1,1,0,5.95818946,5.95818912,1.00000000,232
4,9,1,2,1,8.73335639,12.03908123,0.72541718,382
4,9,2,3,1,1.95692036,2.47686928,0.79007817,177
4,9,2,4,7,2.07678145,4.54103484,0.45733660,55
4,9,2,5,7,5.71053635,6.32793189,0.90243328,230
4,9,2,6,2,2.14098636,4.09474389,0.52286209,152
4,10,1,1,5,3.00090544,4.01253018,0.74788358,193
4,10,1,2,1,5.57497499,8.05889204,0.69177934,421
4,10,2,3,4,2.63226776,2.63226759,1.00000000,167
4,10,2,4,6,1.55015594,1.55015598,0.99999997,26
4,10,2,5,0,5.44954353,5.44954386,0.99999994,356
4,10,2,6,2,1.57829252,1.57829251,1.00000000,65
4,11,1,1,7,4.93350684,5.52953643,0.89220985,232
4,11,1,2,6,6.63271561,7.48669896,0.88593326,382
4,11,2,3,3,0.72787663,0.72787674,0.99999984,104
4,11,2,4,4,3.86117848,3.86117822,1.00000000,128
4,11,2,5,1,4.56785255,5.44564977,0.83880762,225
4,11,2,6,0,3.37043614,3.37043644,0.99999991,157
4,12,1,1,1,4.63068966,5.51402628,0.83980189,115
4,12,1,2,2,5.91339464,5.91339466,1.00000000,499
4,12,2,3,2,0.31956224,0.75492640,0.42330252,105
4,12,2,5,7,1.18105545,1.18105542,1.00000000,21
4,12,2,6,7,6.02176913,8.29915103,0.72558857,478
4,13,1,1,5,2.15788666,3.29217801,0.65545868,193
4,13,1,2,1,3.84043873,5.80850438,0.66117515,421
4,13,2,3,6,1.65150744,1.65150748,0.99999998,132
4,13,2,4,4,2.36221776,2.36221772,1.00000000,61
4,13,2,5,6,4.34548503,6.78748532,0.64022017,356
4,13,2,6,2,1.34324165,1.34324137,1.00000000,65
4,14,1,1,0,2.66111815,2.66111761,1.00000000,163
4,14,1,2,7,4.49160391,6.39053406,0.70285267,451
4,14,2,3,1,0.44234041,0.74854542,0.59093330,121
4,14,2,4,1,1.54456586,1.54456582,1.00000000,42
4,14,2,5,1,4.80092546,5.65913167,0.84835020,225
4,14,2,6,6,3.36322344,6.00052114,0.56048856,226
