split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
3,14,1,2,6,274.44985202,274.44985704,0.99999998,49969
3,14,2,3,18,40.37434499,40.37435343,0.99999979,6362
3,14,2,4,3,9.45641796,12.82701888,0.73722648,223
3,14,2,5,10,209.92074028,209.92074157,0.99999999,41817
3,14,2,6,16,26.61367386,26.61367786,0.99999985,8152
4,0,0,0,0,8363.10099116,8363.10099116,1.00000000,56554
4,0,1,1,13,2465.88974200,2465.88974200,1.00000000,24780
4,0,1,2,13,1767.38750769,1767.38750769,1.00000000,31774
4,0,2,3,18,264.88186952,264.88186952,1.00000000,13832
4,0,2,4,18,488.36586480,488.36586480,1.00000000,10948
4,0,2,5,3,336.83166328,336.83166328,1.00000000,8468
4,0,2,6,3,411.05156449,413.22421474,0.99474220,23306
4,1,1,1,13,1822.05400564,1822.05419959,0.99999989,24780
4,1,1,2,13,1288.51862008,1288.51888770,0.99999979,31774
4,1,2,3,18,208.33989937,208.33983126,1.00000000,13832
4,1,2,4,18,400.59277880,400.59279676,0.99999996,10948
4,1,2,5,3,252.88294398,252.88292488,1.00000000,8468
4,1,2,6,1,365.88900584,365.88904053,0.99999991,23306
4,2,1,1,13,1392.13319691,1392.13261362,1.00000000,24780
4,2,1,2,13,950.96107708,950.96109143,0.99999998,31774
4,2,2,3,3,214.30732622,214.30731549,1.00000000,13832
4,2,2,4,3,367.68567332,368.26643619,0.99842298,10948
4,2,2,5,1,224.21291294,224.21290759,1.00000000,8468
4,2,2,6,3,332.94400138,337.72409715,0.98584615,23306
4,3,1,1,13,1084.24253113,1084.24267558,0.99999987,24780
4,3,1,2,13,791.56726248,791.56735794,0.99999988,31774
4,3,2,3,18,200.49966158,200.49965880,1.00000000,13832
4,3,2,4,1,346.58107369,346.58106640,1.00000000,10948
4,3,2,5,3,441.61377933,441.61383013,0.99999988,20159
4,3,2,6,3,104.78755365,113.78639988,0.92091457,11615
4,4,1,1,13,888.95122711,888.95116978,1.00000000,24780
4,4,1,2,13,609.60643354,609.60639366,1.00000000,31774
4,4,2,3,3,442.78393946,442.78392009,1.00000000,21011
4,4,2,4,3,141.13091452,141.13092648,0.99999992,3769
4,4,2,5,18,205.63147835,205.63147975,0.99999999,8468
4,4,2,6,1,279.30130849,279.30131403,0.99999998,23306
4,5,1,1,18,637.67752193,637.67764602,0.99999981,22300
4,5,1,2,18,707.20108011,707.20108471,0.99999999,34254
4,5,2,3,1,221.89027319,221.89027434,0.99999999,11235
4,5,2,4,3,327.90241999,327.90237723,1.00000000,11065
